datetime,date,amazon_price,amazon_discount,flipkart_price,flipkart_discount,day,month,year,weekend,dayofweek,weekofyear,quarter,is_month_start,is_month_end,flipkart_price_lag_1,flipkart_price_lag_2,flipkart_price_lag_3,flipkart_price_lag_7,flipkart_price_lag_14,flipkart_price_lag_30,flipkart_price_roll_mean_3,flipkart_price_roll_std_3,flipkart_price_roll_mean_7,flipkart_price_roll_std_7,flipkart_price_roll_mean_14,flipkart_price_roll_std_14,flipkart_price_roll_mean_30,flipkart_price_roll_std_30,flipkart_price_change_1d,flipkart_discount_change_1d
2025-05-11 19:26:37,2025-05-11,61400.0,31.7%,69900.0,12.52%,11,5,2025,1,6,19,2,False,False,69900.0,69900.0,63999.0,63999.0,64400.0,64400.0,69900.0,0.0,66528.0,3154.217177050421,65320.78571428572,2485.7650170076636,64829.7,1728.6425439710965,0.0,0.0
2025-05-12 19:26:37,2025-05-12,60400.0,32.81%,63999.0,19.9%,12,5,2025,0,0,20,2,False,False,69900.0,69900.0,69900.0,63999.0,64400.0,64400.0,67933.0,3406.9439384879897,66528.0,3154.217177050421,65292.142857142855,2499.46372270089,64816.333333333336,1733.6229422069857,-5901.0,7.379999999999999
2025-05-13 19:26:37,2025-05-13,59500.0,33.82%,63999.0,19.9%,13,5,2025,0,1,20,2,False,False,63999.0,69900.0,69900.0,63999.0,64400.0,64400.0,65966.0,3406.9439384880043,66528.0,3154.217177050421,65263.5,2512.736165708693,64802.96666666667,1738.482760683776,0.0,0.0
2025-05-14 19:26:37,2025-05-14,59900.0,33.37%,63999.0,19.9%,14,5,2025,0,2,20,2,False,False,63999.0,63999.0,69900.0,63999.0,63999.0,64400.0,63999.0,0.0,66528.0,3154.217177050421,65263.5,2512.736165708693,64789.6,1743.2230078712519,0.0,0.0
2025-05-15 19:26:37,2025-05-15,59900.0,33.37%,63999.0,19.9%,15,5,2025,0,3,20,2,False,False,63999.0,63999.0,63999.0,63999.0,63999.0,64400.0,63999.0,0.0,66528.0,3154.217177050421,65263.5,2512.736165708693,64776.23333333333,1747.8446566206744,0.0,0.0
2025-05-16 19:26:37,2025-05-16,59900.0,33.37%,69900.0,12.52%,16,5,2025,0,4,20,2,False,False,63999.0,63999.0,63999.0,69900.0,63999.0,64400.0,65966.0,3406.9439384880043,66528.0,3154.217177050421,65685.0,2766.431469767867,64959.566666666666,1980.0467372283056,5901.0,-7.379999999999999
2025-05-17 19:26:37,2025-05-17,59900.0,33.37%,69900.0,12.52%,17,5,2025,1,5,20,2,False,False,69900.0,63999.0,63999.0,69900.0,63999.0,64400.0,67933.0,3406.9439384879897,66528.0,3154.217177050421,66106.5,2934.2436779411196,65142.9,2171.7893520446264,0.0,0.0
2025-05-18 19:26:37,2025-05-18,59900.0,33.37%,69900.0,12.52%,18,5,2025,1,6,20,2,False,False,69900.0,69900.0,63999.0,69900.0,63999.0,64400.0,69900.0,0.0,66528.0,3154.217177050421,66528.0,3030.473839568113,65326.23333333333,2333.0693662673903,0.0,0.0
2025-05-19 19:26:37,2025-05-19,60000.0,33.26%,64400.0,19.4%,19,5,2025,0,0,21,2,False,False,69900.0,69900.0,69900.0,63999.0,63999.0,64400.0,68066.66666666667,3175.426480542951,66585.28571428571,3103.8709012181057,66556.64285714286,3006.532493066912,65326.23333333333,2333.0693662673903,-5500.0,6.879999999999999
2025-05-20 19:26:37,2025-05-20,60000.0,33.26%,64400.0,19.4%,20,5,2025,0,1,21,2,False,False,64400.0,69900.0,69900.0,63999.0,63999.0,64400.0,66233.33333333333,3175.426480542969,66642.57142857143,3051.4399801373884,66585.28571428571,2982.1027023681695,65326.23333333333,2333.0693662673903,0.0,0.0
2025-05-21 19:26:37,2025-05-21,60000.0,33.26%,64400.0,19.4%,21,5,2025,0,2,21,2,False,False,64400.0,64400.0,69900.0,63999.0,63999.0,64400.0,64400.0,0.0,66699.85714285714,2996.8149997717655,66613.92857142857,2957.17236209185,65326.23333333333,2333.0693662673903,0.0,0.0
2025-05-22 19:26:37,2025-05-22,59900.0,33.37%,64400.0,19.4%,22,5,2025,0,3,21,2,False,False,64400.0,64400.0,64400.0,63999.0,63999.0,64400.0,64400.0,0.0,66757.14285714286,2939.87366103665,66642.57142857143,2931.7287027984366,65326.23333333333,2333.0693662673903,0.0,0.0
2025-05-23 19:26:37,2025-05-23,59900.0,33.37%,64400.0,19.4%,23,5,2025,0,4,21,2,False,False,64400.0,64400.0,64400.0,69900.0,69900.0,64400.0,64400.0,0.0,65971.42857142857,2683.7252006084655,66249.71428571429,2828.3319745462572,65326.23333333333,2333.0693662673903,0.0,0.0
2025-05-24 19:26:37,2025-05-24,59900.0,33.37%,64400.0,19.4%,24,5,2025,1,5,21,2,False,False,64400.0,64400.0,64400.0,69900.0,69900.0,64400.0,64400.0,0.0,65185.71428571428,2078.804601550772,65856.85714285714,2659.2240874457484,65326.23333333333,2333.0693662673903,0.0,0.0
